Original row		wnt6352.py	wnt7072.py	wnt7160.py	wnt920.py	wnt116.py	wnt9044.py	wnt8687.py	wnt4932.py	wnt6111.py	wnt5357.py	wnt968.py	wnt8273.py	wnt7969.py	wnt5698.py	wnt5778.py	wnt7643.py	wnt3183.py	wnt6312.py	wnt7211.py	wnt4603.py	wnt9839.py	wnt7459.py	wnt4379.py	wnt1462.py	wnt3440.py	wnt5113.py	wnt2072.py	wnt3753.py	wnt4311.py	wnt7763.py	wnt4939.py	wnt1269.py	wnt7344.py	wnt6709.py	wnt1264.py	wnt7098.py	wnt3424.py	wnt914.py	wnt5009.py	wnt3699.py	wnt6415.py	wnt3744.py	wnt3119.py	wnt7805.py	wnt2026.py	wnt4803.py	wnt7423.py	wnt6605.py	wnt437.py	wnt816.py	wnt6934.py	wnt2961.py	wnt5610.py	wnt9629.py	wnt3714.py	wnt8091.py	wnt5348.py	wnt6801.py	wnt6644.py	wnt5952.py	wnt6914.py	wnt5920.py	wnt3243.py	wnt4121.py	wnt9636.py	wnt3572.py	wnt7476.py	wnt2073.py	wnt5648.py	wnt6067.py	wnt833.py	wnt6964.py	wnt1266.py	wnt786.py	wnt8033.py	wnt7012.py	wnt4554.py	wnt9630.py	wnt9572.py	wnt552.py	wnt3345.py	wnt3076.py	wnt228.py	wnt9156.py	wnt2172.py	wnt3548.py	wnt159.py	wnt4900.py	wnt1965.py	wnt6237.py	wnt3472.py	wnt3031.py	wnt3822.py	wnt3664.py	wnt1615.py	wnt4129.py	wnt8614.py	wnt9168.py	wnt5287.py	wnt1763.py	wnt2459.py	wnt7731.py	wnt3098.py	wnt5878.py	wnt8728.py	wnt8024.py	wnt7158.py	wnt2797.py	wnt5016.py	wnt2028.py	wnt4590.py	wnt3420.py	wnt7719.py	wnt4162.py	wnt2161.py	wnt3147.py	wnt7032.py	wnt8556.py	wnt2134.py	wnt7250.py	wnt1074.py	wnt4804.py	wnt3783.py	wnt4194.py	wnt7817.py	wnt1801.py	wnt2798.py	wnt1119.py	wnt6132.py	wnt42.py	wnt8406.py	wnt1557.py	wnt2898.py	wnt6074.py	wnt9008.py	wnt9235.py	wnt4473.py	wnt6206.py	wnt8457.py	wnt519.py	wnt8615.py	wnt3504.py	wnt8550.py	wnt4466.py	wnt891.py	wnt2112.py	wnt8404.py	wnt754.py	wnt9616.py	wnt696.py	wnt8510.py	wnt3413.py	wnt4062.py	wnt8479.py	wnt6302.py	wnt1037.py	wnt4575.py	wnt214.py	wnt1895.py	wnt5283.py	wnt9359.py	wnt3273.py	wnt5741.py	wnt3063.py	wnt3027.py	wnt368.py	wnt1796.py	wnt3213.py	wnt2141.py	wnt5677.py	wnt1544.py	wnt3989.py	wnt1412.py	wnt1922.py	wnt8992.py	wnt2239.py	wnt6656.py	wnt2873.py	wnt4295.py	wnt4690.py	wnt1158.py	wnt9084.py	wnt4987.py	wnt6202.py	wnt2536.py	wnt7200.py	wnt2140.py	wnt2690.py	wnt4195.py	wnt4230.py	wnt5035.py	wnt841.py	wnt1828.py	wnt1301.py	wnt5091.py	wnt4821.py	wnt3685.py	wnt2288.py	wnt1867.py	wnt7398.py
155	wnt6302.py	3885.616	9010.921	8744.154	9734.68	4884.6	8817.319	5159.447	4872.827	9287.008	8998.925	7465.545	3526.358	4726.073	9639.665	7970.508	5039.409	8057.411	8399.844	4629.55	5317.259	5236.999	6031.504	10404.252	9382.877	4980.341	8951.119	5037.031	8304.186	5060.96	4895.43	9983.863	9062.181	9737.214	4914.819	1281.487	8893.529	8431.643	4377.159	5097.308	9415.629	4563.687	8886.303	9175.315	8981.202	8548.697	9228.764	3449.652	9069.76	1512.323	9884.872	7967.935	2453.49	3812.587	4891.613	5283.679	7953.561	5116.448	9311.799	5478.324	5197.047	8797.611	4499.394	4779.717	5747.683	5319.231	6681.394	8688.725	5158.003	8704.926	9517.443	4912.769	4183.589	5071.588	2955.351	7703.464	9263.885	4736.388	5450.587	9339.333	8966.293	4731.107	9534.483	9435.573	8853.793	4599.582	5112.052	6570.424	5530.663	4276.35	4665.235	9054.273	5253.138	8994.506	9217.902	8396.472	5099.216	5158.071	9815.053	4889.959	8295.804	5387.273	9163.592	4698.969	4877.905	9285.293	8540.759	9463.301	4444.764	4993.323	9088.14	3855.291	3713.405	5527.132	4492.3	5247.234	2630.521	5557.854	9540.449	4874.012	5539.266	3777.946	4593.816	3912.292	8465.298	9708.063	5173.304	8965.996	4591.095	5345.93	4770.848	3363.867	4673.837	7597.398	4466.093	5288.347	4182.925	8547.057	5132.612	4730.883	4632.787	8339.671	4744.27	5284.141	9386.983	4248.173	9591.58	9416.508	9261.016	5345.706	9288.85	8819.355	4785.288	8404.756	5119.824	1.0	5330.246	9002.645	4505.397	3661.545	4081.004	4081.004	4241.42	3914.44	8212.158	5143.545	9633.257	8736.64	9692.272	9466.977	5082.919	4301.113	9626.19	9138.134	4849.987	5267.104	8827.564	4674.441	9738.313	9426.376	5252.032	5074.94	5074.94	9114.298	8781.379	3974.164	8971.748	6353.918	8762.945	9311.176	5178.271	9197.591	10292.361	4514.163	7790.205	9412.153	8469.609	4287.108	5062.113	5062.113	8232.399
156	wnt1037.py	5048.357	9086.01	9037.506	9650.34	2895.167	8665.564	5159.447	4872.827	9261.882	9197.105	8903.652	3526.358	2580.512	9589.159	8963.324	2175.135	9648.397	8499.227	2803.868	1658.842	5236.999	6031.504	10111.452	8704.351	2142.156	9312.076	1581.348	8304.186	4671.961	2396.424	9762.77	9305.929	9685.935	3042.982	1664.598	9173.689	8954.192	2750.802	3463.008	9534.269	3090.054	9362.617	9310.019	8350.53	9100.48	9265.697	5140.356	9460.515	1512.323	9508.291	9394.093	6317.995	3393.413	4828.942	2587.211	9023.159	3440.567	9249.991	5939.785	5197.047	8957.681	4499.394	3773.853	1999.737	2447.282	8815.749	8907.757	2798.195	9163.542	9368.14	2642.764	3809.844	2138.916	2745.106	6892.259	9466.648	3020.778	1604.034	9503.341	8707.02	3662.815	9619.34	9559.345	8924.162	3653.051	5112.052	8682.572	5623.98	2918.432	3091.739	8771.259	1710.024	9184.799	9408.591	8922.871	1657.614	3137.846	9744.258	3914.464	8295.804	4604.1	8793.008	2350.59	3979.772	9173.267	8992.137	9601.166	3475.235	4993.323	9153.155	3506.859	3713.405	5102.638	2691.109	5247.234	2021.876	6285.222	9523.665	3051.317	5198.43	4463.745	4433.076	4077.683	8689.896	9467.599	1973.851	9367.018	2737.02	2428.75	2428.827	3733.085	4673.837	9499.577	3555.284	2014.556	3347.745	8911.692	1978.827	2236.766	2664.106	8929.106	2290.849	2317.548	9499.208	3156.314	9307.729	8995.596	9400.368	3276.284	9294.897	8236.966	2065.912	8716.763	2101.619	5330.246	1.0	9082.489	2210.801	3612.267	4031.053	8770.582	3045.567	3764.62	9025.632	1573.689	9590.533	8859.167	9520.857	9107.201	2762.968	3878.423	3878.423	9241.416	2281.733	1825.146	9179.485	2746.788	9147.163	9631.159	2098.449	1729.733	9241.576	9399.307	9448.146	3019.001	9108.784	6835.842	9648.138	8830.997	1604.567	9171.138	9171.138	2567.424	9366.221	9722.2	8735.453	3218.723	1526.937	9411.753	9760.775
158	wnt214.py	3814.918	8370.243	8214.546	8927.006	2031.108	7838.35	2071.546	2174.141	1863.475	1700.665	7870.513	3465.732	1655.546	9244.151	8012.523	1963.493	8734.947	7751.831	8150.996	8999.8	2412.918	3581.372	4061.867	8107.722	1919.528	8506.615	9016.11	8228.514	3306.271	1887.239	9171.114	8558.702	9128.013	1980.046	2189.138	8359.481	8052.153	8332.3	2281.637	8879.25	8062.131	8818.638	2863.753	7692.28	8201.891	8514.06	3854.881	8948.706	4555.58	9391.669	8424.479	5234.668	8240.832	3292.908	2289.633	2435.373	2375.229	8520.993	4981.804	2083.685	8226.772	2235.76	2583.791	2577.434	2731.569	7739.699	8022.299	2211.835	1924.151	9111.153	1760.511	7902.353	2354.378	1750.489	6068.086	8695.185	8163.072	9213.88	8730.227	7992.907	2662.13	9206.101	2679.352	2022.038	2410.02	2228.593	7658.31	4109.86	1498.49	7925.992	8007.721	2552.303	8371.783	2339.463	8000.122	2405.144	2253.562	9149.533	7820.75	7852.655	3585.097	1342.276	1815.828	2738.389	1499.793	8161.34	8897.234	2209.597	2016.258	8345.601	1985.467	3112.468	3732.447	1308.923	2503.095	1466.36	4897.947	2601.193	2215.409	7295.374	3414.789	3037.919	2861.363	7880.949	9247.442	2410.751	8921.988	1946.491	2232.355	1964.19	2259.425	2091.479	5319.87	2190.371	2361.371	8371.094	8047.512	2394.011	1655.455	1579.961	8106.971	1592.256	2699.562	8763.116	1936.494	8641.19	8348.399	9020.164	7636.233	8556.724	7522.984	1630.291	7897.377	2291.137	4505.397	2210.801	8295.202	1.0	2272.575	2591.643	7999.368	1594.731	2235.536	8100.327	1740.834	8872.628	8067.764	9200.716	8441.507	2099.118	2333.295	2333.295	8949.376	1573.344	2524.455	8294.182	1595.405	8542.136	9018.557	2523.488	2188.652	8451.113	8775.168	8585.704	2043.17	8298.669	5473.0	5473.0	8131.991	2277.056	8470.657	9162.8	1887.569	8441.992	9052.699	7894.964	1865.255	2227.125	8697.937	8831.536
159	wnt1895.py	2552.296	8386.552	8206.375	9120.7	2720.151	7902.533	3351.237	2379.502	8558.85	8366.614	7422.053	2279.024	1655.546	9382.482	7690.132	2857.085	8734.947	7777.881	2363.61	3426.913	3546.974	4376.481	9574.026	8341.11	2869.314	8501.516	3094.561	8110.777	2903.141	2778.596	9351.976	8558.702	9274.821	1980.046	3228.606	8318.928	7968.997	2140.714	2982.21	9011.749	2066.207	8797.349	9024.385	7949.932	8201.891	8514.06	3854.881	8996.075	3795.933	9609.85	8424.479	4182.476	1595.6	2813.138	3378.611	7768.422	3049.33	8599.185	4074.057	3108.458	8257.191	2261.424	2333.629	3846.955	3427.117	6912.241	8022.299	2211.835	8233.744	9111.153	2696.389	1966.784	2354.378	2575.718	6487.009	8749.858	2496.032	3716.262	8809.596	7992.907	2399.945	9206.101	9160.651	8205.489	2181.79	3275.48	6905.734	3741.395	1857.884	2380.199	8007.721	3638.361	8393.768	8862.738	7817.022	3377.042	3061.186	9314.877	2570.136	7708.102	3585.097	8229.207	2456.357	2542.854	8576.916	8089.077	8977.902	2050.627	2917.295	8345.601	1327.101	2049.98	3732.447	2099.32	3495.044	2696.879	3505.77	9188.176	2674.398	3541.336	2220.28	2372.908	3051.927	7787.721	9435.984	3302.857	8940.085	1946.491	3248.117	2502.898	1545.199	2394.829	8080.028	2105.841	3474.379	1962.895	7924.353	2394.011	2719.525	2343.694	7984.01	2814.53	3383.511	8817.981	1898.801	8778.264	8519.29	9090.876	3119.741	8556.724	7522.984	2614.045	7783.869	3246.107	3661.545	3612.267	8319.061	2272.575	1.0	1619.607	8114.039	1901.231	1837.334	7909.72	3185.671	8990.197	8043.796	8043.796	8520.411	2908.109	1934.077	9135.957	9032.057	2698.564	3532.431	8252.369	2363.119	8757.39	9084.299	3507.668	3108.088	8322.205	8800.319	8800.319	1763.243	8330.197	5073.089	8620.685	8372.827	3345.284	8532.746	9430.633	2476.923	7983.757	9083.984	7806.021	1884.914	1884.914	8826.453	8156.551
163	wnt5741.py	2705.526	8126.716	7902.535	8761.811	2683.996	7526.03	2802.243	2359.35	8223.393	8068.737	7146.471	2950.995	2460.235	9121.222	7435.854	3008.915	8062.441	7484.887	2328.398	3488.208	3052.984	3981.324	9140.386	7958.078	2977.309	8208.031	3402.845	7879.12	2838.554	2760.865	9001.653	8231.297	8969.727	2400.857	3541.948	8071.143	7639.235	2223.191	2533.903	8715.515	2461.154	8609.377	8773.346	7548.39	7845.852	8282.609	2718.787	8775.014	4232.24	9326.662	7760.243	4333.223	1924.926	2371.548	2472.657	7541.219	2701.913	8302.59	4652.302	2716.66	7899.532	1863.883	2475.45	3871.93	3221.091	6825.885	7712.197	3039.822	7986.45	9041.329	2513.132	2152.384	3441.267	1645.616	6090.11	8435.668	2703.6	3909.874	8512.632	7744.121	2552.668	9017.547	8947.162	7887.845	2123.612	2860.957	6789.267	3291.633	1724.892	2268.584	7754.819	3864.749	8100.783	8597.104	7451.578	3705.679	2755.092	9003.932	2659.582	7436.036	3280.913	7885.298	2563.955	2646.679	8228.221	7792.315	8703.233	2152.288	3173.969	8076.743	1408.924	1830.17	3249.94	2110.216	3799.466	2813.822	3609.333	8931.407	2754.003	3346.141	2688.243	2258.753	2640.682	7494.387	9178.004	3507.876	8719.757	2483.557	3231.349	2791.184	1604.359	2372.052	8116.33	1983.997	3694.984	2040.604	7581.918	3646.336	2588.255	2338.337	7723.161	2497.257	3780.549	8554.318	2088.199	8441.72	8149.074	8882.243	2890.383	8299.24	7322.585	2782.767	7494.577	3478.253	3914.44	3764.62	7967.415	2235.536	1837.334	1881.204	7708.639	1779.643	1.0	7623.141	3203.093	8689.053	7736.696	9104.021	8129.687	2860.104	1814.868	8813.561	8882.754	2564.509	3796.396	7919.8	7919.8	8358.778	8836.119	3681.939	3473.794	8097.3	8542.059	8191.2	1973.651	7987.528	4831.895	8371.876	7992.713	7992.713	8202.029	9118.373	2353.243	7822.908	8818.051	7502.733	1884.176	3526.335	8470.799	8134.942
170	wnt5677.py	4031.809	8313.975	8116.042	8797.766	1625.274	7746.782	2792.032	2415.373	8405.379	8296.303	7905.878	3883.002	2260.191	9242.969	8090.703	2117.537	8976.773	3811.923	1840.74	2561.529	9166.732	4057.73	9217.657	7984.627	2327.124	8456.999	2581.686	8252.263	3250.66	2144.677	9018.944	8391.708	9025.971	1787.079	9168.919	3510.945	8067.614	1953.404	2355.487	3475.285	2186.74	8857.584	8978.449	7524.172	8206.449	8471.298	4337.176	8984.979	5104.138	9411.423	8542.224	5651.444	2556.163	3328.871	2081.863	8167.408	2190.229	8423.56	9267.261	2184.704	7987.162	2641.216	2833.105	2608.866	9129.283	6170.582	7994.003	1977.832	8331.188	9149.994	2147.749	2935.495	3061.363	7997.89	5814.166	3448.003	2116.086	3038.429	8671.125	7913.408	2564.553	9194.899	9039.537	7986.399	2593.233	2685.49	7989.85	4108.779	2043.417	1881.526	7895.024	2999.143	8285.696	8710.081	8022.346	3051.892	7938.982	8975.662	2825.956	7839.167	3537.303	8037.733	2604.809	2874.551	8372.759	8153.85	8736.865	2829.252	2500.229	8300.934	2686.539	3338.218	3770.906	1927.533	2832.359	8468.129	5208.418	8978.971	2323.214	3775.994	3826.807	3323.349	2998.552	3908.678	9229.181	3087.405	8944.225	2276.176	1888.293	2550.983	2862.382	2204.278	9147.267	2421.131	3042.285	2503.122	8052.785	2826.141	2331.296	2149.632	8071.668	2102.792	2867.889	8619.204	2409.858	8431.25	8242.958	9023.096	2174.832	8451.478	7454.74	2525.817	7852.507	2979.337	5082.919	2762.968	8227.257	2099.118	2908.109	2734.05	7920.07	2100.16	2860.104	4306.034	2495.14	8791.382	7988.114	9163.594	8189.029	1.0	2562.977	8959.223	8959.223	2172.963	3200.058	8246.073	2049.025	8355.138	8953.631	2967.718	2939.718	8450.108	8705.639	8661.343	2671.969	2671.969	5307.738	8891.816	8010.352	2898.44	8349.314	9010.74	2615.291	8615.441	8967.912	7824.43	2187.564	2645.045	8652.794	9024.283
171	wnt1544.py	2622.735	8096.657	7853.134	8798.668	2453.083	7507.504	2792.032	2479.138	8293.001	8086.328	7231.808	2667.074	2437.412	9176.836	7437.368	2939.136	8106.92	7417.5	2076.032	3673.216	3865.135	4057.73	9245.445	8001.155	3133.368	8200.857	3229.158	8252.263	3250.66	2638.026	9037.895	8207.489	8981.073	1999.169	3484.852	8062.688	7573.831	1978.532	2407.527	8716.468	1936.982	8632.735	8811.1	7582.703	7800.001	8290.919	2976.308	8766.385	5104.138	9411.423	7905.352	4432.46	1846.464	3328.871	2081.863	7522.851	2400.542	8331.13	4501.494	2844.466	7924.275	2102.431	1931.01	2608.866	3707.92	6957.039	7598.128	3153.564	7936.901	9077.032	2147.749	2053.586	3423.68	2312.179	5814.166	8470.464	2394.894	3909.125	8544.391	7735.115	2183.154	9057.15	8968.608	7841.147	2593.233	2685.49	6951.196	3116.404	1782.015	1974.977	7747.293	3919.715	8285.696	8610.853	7515.347	3790.424	2503.924	8980.226	2010.854	7839.167	2805.411	7864.4	2654.623	1975.796	8288.696	7753.976	8709.783	1885.253	3028.603	8083.841	1550.995	2272.256	3082.889	2003.42	3695.448	2811.334	5208.418	8962.752	2465.732	2862.148	2707.007	2056.942	2998.552	7403.68	9229.681	3577.202	8763.096	2268.47	3109.337	2682.803	2862.382	2204.278	8253.847	1547.387	3665.491	1799.323	7618.098	3721.121	2775.932	2381.521	7692.457	2910.511	3713.567	8588.514	1960.324	8442.351	8222.024	8924.832	2794.005	8350.127	7269.986	2786.961	7390.219	3327.867	4301.113	3878.423	8004.724	2333.295	1934.077	1748.973	7736.906	1745.935	1814.868	7581.695	3379.647	8791.382	7677.465	9185.804	8189.029	2562.977	1.0	8888.414	8932.516	8932.516	3819.408	7848.918	2207.72	8469.047	8828.442	3779.047	3445.636	8057.055	8517.541	8242.998	2096.558	8014.22	4506.75	8480.376	7975.744	3555.081	3555.081	9059.302	2514.999	7949.035	8765.858	7411.799	1728.525	3622.086	8527.021	8187.565
174	wnt1922.py	4247.371	8509.623	8409.46	9009.988	2017.076	7970.642	2073.491	2436.118	2783.397	8544.433	8190.91	3905.849	9133.596	9462.008	8281.933	1981.3	9089.642	7871.326	1514.884	9338.364	2639.389	4008.337	9399.818	8108.709	1943.595	8703.118	9075.426	8505.744	3520.013	1571.032	9170.14	2601.789	9257.725	1890.068	2647.098	8536.388	8251.538	1790.633	2143.135	9078.732	2373.252	9112.353	1573.799	7738.917	8428.905	2663.622	4332.599	9268.889	4864.384	9599.064	8773.272	5687.806	2489.89	3516.585	1931.176	8368.865	2013.258	8632.345	5473.581	1609.644	8391.405	2189.0	2905.883	2273.007	3233.282	8116.518	3790.15	2084.447	8532.635	1649.16	1607.254	3050.213	2700.473	1682.849	6060.64	8836.629	2585.698	9042.448	8860.999	8081.71	8718.623	1763.78	9298.091	8323.178	2495.768	2553.279	8083.87	4270.918	1861.241	8760.427	3537.336	2843.928	8515.051	8999.29	8180.129	2597.647	2102.993	9249.061	3188.088	8058.182	3729.07	8173.472	2020.239	3168.467	8510.315	8370.106	9047.297	2772.067	2239.054	8515.723	2423.104	3389.399	4004.344	1626.324	2807.072	1345.258	5390.405	9271.892	2678.727	3932.289	3862.512	3430.529	2944.366	8084.416	9468.928	2672.264	9158.476	1980.94	1949.182	2413.969	2581.487	1923.577	9270.017	2256.718	8806.537	9024.074	8206.978	2781.218	1366.81	1734.788	3021.65	1664.546	3091.985	8906.079	2515.032	8600.121	8379.6	9333.951	2191.952	8662.413	7613.654	1657.725	8063.795	2735.3	4849.987	2281.733	8403.434	1573.344	2698.564	2888.946	8092.065	1937.979	2564.509	8312.219	1706.685	8960.718	8194.813	9411.253	8434.5	2172.963	8932.516	9144.906	9276.972	1.0	2773.689	8479.699	1471.865	8538.112	9163.861	2776.387	2556.963	8613.783	8957.461	8784.035	2429.579	8419.205	8419.205	9073.687	8207.368	2706.076	8541.138	9164.195	1914.149	8807.04	9245.988	8057.656	2130.15	2278.375	8778.663	9198.57
177	wnt6656.py	3939.648	8205.076	8072.456	8717.375	1861.559	7679.346	2501.352	2205.822	8297.259	8214.462	3133.989	3649.44	1418.658	9166.537	7930.775	8615.382	8824.106	7572.512	1529.042	2530.739	2996.863	4105.38	9064.317	7846.182	8655.353	8373.142	2618.83	8174.45	3053.553	1804.03	8894.482	8369.261	8944.743	1719.575	2880.525	8208.845	7930.697	1791.87	7793.693	3020.737	2034.104	8810.158	8948.396	7459.949	8076.226	8367.833	8045.023	3132.143	4664.866	9297.466	8418.223	5355.862	2242.444	2900.013	1955.175	8008.028	1983.706	8324.095	8513.212	1601.954	8058.689	1816.188	2608.931	2618.681	8973.964	7792.844	7891.84	2077.922	8192.824	9120.995	1509.506	2544.008	2830.868	1664.313	5775.284	8516.108	2087.575	3029.618	2617.726	7781.758	2467.428	9081.597	9006.967	8009.006	2127.479	2754.606	7774.177	6831.279	1407.708	1788.525	7799.159	3098.355	8207.073	8700.026	7852.858	2958.426	7939.581	8949.634	2688.884	7722.687	3372.507	7887.047	8448.357	2573.983	8242.723	8064.821	2715.948	2342.026	2668.672	8148.661	2049.378	2899.208	3474.865	1397.549	3085.244	1596.749	4994.182	8952.497	7788.355	3366.037	3591.382	2922.273	2399.329	1909.775	9178.731	2875.482	3097.073	1875.447	1909.888	2229.41	2360.762	1718.375	9023.38	1713.07	3055.334	2481.803	7888.88	2957.394	1442.833	1463.041	8004.227	1779.477	3155.921	8582.515	2269.961	8334.602	8113.164	9022.251	1902.028	2441.113	7374.8	1695.946	7718.125	2883.339	4674.441	2746.788	8105.467	1595.405	2363.119	2221.939	7806.817	1732.553	7919.8	7982.338	2160.438	8645.475	7888.059	9114.095	8171.14	2049.025	2207.72	8850.187	9016.546	1471.865	3151.709	8111.703	1.0	8269.04	8871.919	2990.535	2990.535	8286.905	8654.866	8492.623	2279.895	8132.433	5190.429	8749.976	7935.234	2935.004	8259.433	8865.154	1772.736	8505.072	8888.194	7722.422	1671.392	1671.392	8491.825	8888.978
180	wnt4690.py	4723.443	9063.479	8945.83	9471.505	2658.672	8715.622	1742.23	9088.8	9253.078	2455.921	8603.014	4427.502	2855.433	9254.835	3754.839	2135.458	9276.162	8544.75	3186.11	1935.484	1893.821	3072.288	3692.229	8858.665	2026.564	9181.19	1850.005	8829.388	4542.397	9339.296	9555.967	9140.2	9343.001	3226.364	1724.206	9074.122	8823.513	2957.421	3796.362	9264.916	8727.368	9012.179	8949.703	8492.739	8904.65	9236.882	4769.274	9102.013	5517.287	1882.276	9081.834	8766.012	8972.004	4696.896	3248.013	8805.746	3687.798	9239.088	5731.124	3435.303	8860.712	3651.749	8558.035	2456.075	1908.276	8462.858	8901.026	2854.812	2477.973	9052.619	3025.597	3707.648	1652.379	3150.493	7030.464	9299.379	2885.787	1691.098	9286.692	8746.806	3206.053	9291.757	9225.544	8781.06	3564.714	2170.033	8351.466	5625.578	2860.055	3345.598	8853.635	1614.974	9089.716	1570.408	3345.324	1690.777	3463.575	9434.762	8531.751	8681.244	4170.245	2748.363	2354.194	3748.035	2034.087	8797.647	9385.215	3339.38	1898.567	9107.529	3450.364	4360.218	4917.17	2990.498	9427.215	2606.741	5898.098	1937.65	3181.915	5177.927	9224.251	4280.726	4244.98	8664.749	9145.229	1668.416	8993.559	2950.47	2871.276	2556.365	3621.663	3491.696	9068.126	3525.155	1746.381	3369.439	8832.657	1294.597	2679.848	2952.332	8794.516	2558.497	1836.626	9276.143	3153.166	9262.615	9005.322	8989.788	3734.512	9219.996	8354.889	9267.945	8668.682	1680.642	5252.032	2098.449	9061.169	2523.488	3507.668	3734.76	8770.036	8760.425	3681.939	8834.504	2153.502	9446.759	8794.607	9218.87	9014.471	2967.718	3779.047	9381.339	8902.101	2776.387	1832.288	9092.799	2990.535	9097.817	9353.433	1.0	1817.642	9137.294	9091.828	9177.994	3073.541	8984.747	6752.687	9286.923	8839.703	1887.371	9130.752	9130.752	2400.983	8985.164	9396.323	8724.641	3049.705	1693.611	9318.348	9349.997
181	wnt1158.py	4464.389	8922.709	8820.923	9409.568	2780.842	8653.124	1458.73	2326.71	9253.078	9026.407	8529.807	4200.353	2855.433	9235.892	8620.052	2099.089	9276.162	8420.841	2895.515	1966.678	1507.866	3093.577	9950.147	8855.741	2098.57	9048.773	1850.005	8693.918	4179.142	2367.495	9456.112	9140.2	9322.915	3226.364	1107.935	8956.462	8668.967	2744.062	3561.715	9180.47	2622.456	8924.224	8916.963	8492.739	8758.994	9236.882	4574.983	9058.976	5316.322	9175.159	8977.585	5863.807	2941.757	4417.836	3038.866	8805.746	3597.88	9160.585	5587.116	3299.915	8866.66	3651.749	3271.167	2601.972	1750.13	8295.077	8756.253	3204.572	8897.929	9006.688	2870.079	3305.322	1652.379	2843.765	7072.238	9196.962	2603.301	1691.098	9203.0	8680.259	3089.001	9243.461	9225.544	8756.574	3111.024	1571.489	8172.617	5307.349	2860.055	3345.598	8853.635	1648.58	8994.448	9038.565	8680.314	1165.662	3423.218	9390.658	3414.171	8539.712	4170.245	8816.12	2002.359	3323.161	9048.272	8698.244	9284.654	2796.841	1898.567	9012.26	3113.842	4163.066	4801.02	2990.498	1687.606	2328.328	5694.647	9133.596	2739.353	5177.927	3786.742	3876.244	3811.704	8486.665	9109.739	1451.386	8930.204	2638.502	2753.461	2076.69	3409.773	3188.704	9068.126	3115.366	1746.381	3369.439	8737.324	1560.426	2409.065	2589.603	8629.031	2563.856	1888.723	9253.311	2791.879	9249.854	9005.322	8999.987	3521.72	9136.777	8277.481	1853.377	8466.088	1425.629	5074.94	1729.733	9061.169	2188.652	3108.088	3618.507	8782.936	2881.193	3473.794	8699.747	2105.108	9341.69	8794.607	9150.071	9146.56	2939.718	3445.636	9296.704	8828.809	2556.963	1389.505	8981.12	2990.535	9249.716	9265.206	1817.642	1.0	8936.429	8987.747	9109.058	2614.479	8947.86	6496.079	6496.079	8882.297	1257.562	9054.095	9666.341	2247.848	8867.534	9296.921	8561.115	2848.82	1669.459	9243.762	9209.818
185	wnt2536.py	2734.438	8350.268	8231.994	9196.3	2623.743	7898.841	2941.908	1875.044	8668.817	8419.932	7449.681	2316.189	2195.935	9447.503	7692.462	8878.095	8163.844	7759.877	2355.77	3066.036	3015.678	3951.35	9633.399	8315.901	2525.546	8509.662	2592.775	8156.4	2930.034	2525.968	9368.88	8510.084	9362.107	2539.795	2657.711	1700.982	7928.229	2246.355	2770.604	9048.46	1816.031	2596.074	9022.663	7962.957	8165.758	8581.84	8058.986	9064.21	4143.863	9629.274	8111.27	4445.444	1602.339	7651.823	3060.947	7771.25	3010.901	8673.896	4394.514	3010.239	8231.649	2106.579	2010.52	3486.764	2943.255	7031.553	7999.913	3066.616	8257.621	9295.784	8458.437	1722.267	2735.839	8288.059	6777.513	8832.665	2026.641	3299.684	2365.905	8072.222	2176.981	9358.045	9230.677	8160.686	2011.654	2574.181	6965.972	3889.342	1826.421	2074.384	8127.841	3224.245	2085.313	8916.877	7844.227	2990.326	2881.141	9402.199	2299.682	7726.624	2832.0	8217.056	1962.757	2263.369	8599.142	8052.233	2301.432	1641.274	2443.604	8446.524	1544.266	2155.74	3708.946	1992.507	3169.638	8825.949	3858.141	9197.011	8218.493	3630.548	2309.657	7798.851	2801.704	7749.86	3053.828	2702.747	8964.935	1901.266	3006.117	1784.11	8185.528	2488.565	8085.535	2170.033	3047.64	1733.132	7886.007	2876.094	2192.855	1932.323	7959.188	2509.754	2977.628	8927.474	1673.243	8879.661	8544.883	9144.875	2980.34	8657.345	7593.759	2333.514	7721.504	2739.485	3974.164	3019.001	8336.354	2043.17	1763.243	2139.37	8117.242	1851.717	1973.651	7894.855	2810.03	9105.414	8010.859	2852.703	3651.043	2671.969	2096.558	9188.897	9038.047	2429.579	3064.884	8279.514	2279.895	8767.79	9170.61	3073.541	2614.479	8310.833	8767.23	8500.843	1.0	8350.473	5246.896	8746.417	8332.622	2702.769	8515.498	9501.9	1888.286	8074.377	9122.722	7745.281	7745.281	2856.424	8833.9	8264.214
